Brightness	Occurrences
16.0	3346
20.0	2625
36.0	2082
24.0	1892
48.0	1802
44.0	1626
64.0	1554
60.0	1547
52.0	1495
32.0	1451
28.0	1392
72.0	1186
76.0	1148
88.0	1112
40.0	1090
56.0	1016
68.0	995
84.0	948
92.0	888
80.0	833
104.0	795
96.0	704
112.0	679
100.0	634
8.0	591
120.0	574
108.0	543
116.0	534
128.0	534
144.0	466
132.0	426
136.0	405
124.0	388
152.0	356
156.0	339
140.0	327
18.0	294
160.0	294
172.0	282
180.0	276
12.0	272
148.0	267
4.0	258
168.0	256
34.0	255
164.0	247
184.0	230
188.0	225
176.0	213
212.0	180
192.0	177
196.0	175
208.0	171
200.0	166
46.0	161
228.0	158
66.0	155
204.0	154
58.0	151
224.0	143
74.0	142
216.0	136
62.0	134
50.0	132
220.0	130
26.0	130
42.0	129
106.0	128
70.0	126
54.0	124
78.0	121
236.0	119
232.0	115
22.0	113
240.0	113
86.0	112
98.0	103
126.0	102
38.0	101
82.0	101
94.0	101
90.0	100
102.0	95
10.0	92
30.0	89
264.0	89
244.0	86
110.0	85
248.0	78
142.0	76
256.0	76
21.0	76
17.0	75
114.0	75
146.0	74
118.0	74
130.0	74
134.0	73
154.0	72
252.0	71
53.0	71
25.0	69
33.0	65
138.0	64
61.0	64
23.0	64
162.0	61
150.0	61
49.0	60
174.0	60
77.0	58
73.0	58
276.0	58
122.0	55
268.0	54
158.0	53
186.0	53
182.0	52
166.0	50
29.0	50
69.0	49
45.0	48
260.0	47
206.0	46
194.0	45
85.0	43
178.0	43
67.0	42
57.0	42
202.0	42
198.0	42
19.0	41
113.0	40
190.0	40
272.0	39
284.0	39
65.0	36
222.0	35
226.0	35
218.0	34
105.0	34
280.0	34
101.0	34
97.0	33
214.0	32
133.0	32
81.0	32
89.0	31
304.0	31
292.0	30
71.0	29
170.0	29
129.0	29
296.0	28
288.0	27
119.0	27
141.0	27
51.0	27
125.0	26
210.0	26
109.0	25
41.0	24
161.0	24
75.0	23
79.0	23
93.0	23
47.0	22
308.0	22
187.0	21
246.0	21
234.0	21
83.0	21
242.0	21
143.0	20
39.0	20
43.0	20
59.0	20
27.0	19
131.0	19
316.0	19
103.0	19
153.0	19
35.0	19
332.0	19
137.0	19
165.0	18
149.0	18
254.0	18
