Brightness	Occurrences
0.0	1480
5.0	835
4.0	831
6.0	761
7.0	730
12.0	703
17.0	677
9.0	660
11.0	658
13.0	642
14.0	637
15.0	630
8.0	623
16.0	603
19.0	588
24.0	550
28.0	546
21.0	531
20.0	530
26.0	518
22.0	507
29.0	492
23.0	475
35.0	470
31.0	467
36.0	464
27.0	463
30.0	453
43.0	453
33.0	446
41.0	445
18.0	439
34.0	426
37.0	423
49.0	423
25.0	422
40.0	410
42.0	410
50.0	400
10.0	397
55.0	396
58.0	395
81.0	394
52.0	388
63.0	386
59.0	385
68.0	381
51.0	381
47.0	380
88.0	378
32.0	377
86.0	375
61.0	372
57.0	372
54.0	369
38.0	369
117.0	365
179.0	364
56.0	364
125.0	361
62.0	361
70.0	358
69.0	358
96.0	357
53.0	355
65.0	353
89.0	353
120.0	353
99.0	351
45.0	348
155.0	347
90.0	346
176.0	345
149.0	344
48.0	344
84.0	344
67.0	344
77.0	343
132.0	343
173.0	342
174.0	342
111.0	342
71.0	341
44.0	341
103.0	341
66.0	340
131.0	339
72.0	338
105.0	336
170.0	334
46.0	332
39.0	331
95.0	331
107.0	330
154.0	329
73.0	329
78.0	329
75.0	327
118.0	326
190.0	326
128.0	326
124.0	325
104.0	325
80.0	324
60.0	324
108.0	323
122.0	321
168.0	321
82.0	321
140.0	320
119.0	317
123.0	316
79.0	316
109.0	315
98.0	315
76.0	315
188.0	313
237.0	312
83.0	311
158.0	310
101.0	310
115.0	310
126.0	309
205.0	308
141.0	308
160.0	308
102.0	308
113.0	308
151.0	307
85.0	307
93.0	307
139.0	306
247.0	305
135.0	304
220.0	304
181.0	304
193.0	304
74.0	303
211.0	303
308.0	302
248.0	302
142.0	302
172.0	302
259.0	301
112.0	301
212.0	301
207.0	300
218.0	300
213.0	299
184.0	297
130.0	297
227.0	297
92.0	296
291.0	296
161.0	296
201.0	296
272.0	295
87.0	294
136.0	294
231.0	294
192.0	294
191.0	293
229.0	293
235.0	292
146.0	292
91.0	292
233.0	291
183.0	291
153.0	291
137.0	291
129.0	291
163.0	291
138.0	290
301.0	289
195.0	289
216.0	289
127.0	289
64.0	289
145.0	288
169.0	288
144.0	287
167.0	287
100.0	286
265.0	286
150.0	285
203.0	285
228.0	285
114.0	285
148.0	284
217.0	283
185.0	283
202.0	282
159.0	282
134.0	282
133.0	282
116.0	281
256.0	281
279.0	280
152.0	280
110.0	280
287.0	279
240.0	279
97.0	279
286.0	278
106.0	278
273.0	278
222.0	277
214.0	277
215.0	275
194.0	275
250.0	275
171.0	275
182.0	273
293.0	273
242.0	273
313.0	273
298.0	273
189.0	272
198.0	272
219.0	272
246.0	271
166.0	271
278.0	271
186.0	270
284.0	270
162.0	269
197.0	269
224.0	269
274.0	269
157.0	268
156.0	267
121.0	266
178.0	266
268.0	265
288.0	265
94.0	265
206.0	265
196.0	264
243.0	264
209.0	264
241.0	264
297.0	264
252.0	264
311.0	263
199.0	263
290.0	263
164.0	263
245.0	262
302.0	262
147.0	262
258.0	262
339.0	262
230.0	261
239.0	261
294.0	260
232.0	260
330.0	260
283.0	258
208.0	257
267.0	257
143.0	256
261.0	256
177.0	256
2.0	255
255.0	255
266.0	254
204.0	254
307.0	254
187.0	253
244.0	253
254.0	250
226.0	250
257.0	250
292.0	247
223.0	247
251.0	246
175.0	246
270.0	246
282.0	245
236.0	244
200.0	244
234.0	243
225.0	243
269.0	243
355.0	242
263.0	242
326.0	242
312.0	242
262.0	242
351.0	241
277.0	241
180.0	241
276.0	240
328.0	240
320.0	240
238.0	239
321.0	239
249.0	238
3.0	237
296.0	237
210.0	235
253.0	235
353.0	234
349.0	234
325.0	232
375.0	232
382.0	231
347.0	231
165.0	231
289.0	231
371.0	231
281.0	230
315.0	230
306.0	230
275.0	230
300.0	229
295.0	229
271.0	229
374.0	229
280.0	228
356.0	227
342.0	227
379.0	227
304.0	226
221.0	225
359.0	224
369.0	224
303.0	224
329.0	224
310.0	223
264.0	223
428.0	221
317.0	221
367.0	220
335.0	220
344.0	220
285.0	219
299.0	219
331.0	219
376.0	217
337.0	217
327.0	217
305.0	217
377.0	217
350.0	216
332.0	214
397.0	213
322.0	211
334.0	211
318.0	211
260.0	210
340.0	210
366.0	209
314.0	209
341.0	209
343.0	207
370.0	206
345.0	204
365.0	204
358.0	203
319.0	202
333.0	202
309.0	202
378.0	201
398.0	201
454.0	201
316.0	199
364.0	199
422.0	199
336.0	197
437.0	197
323.0	197
387.0	196
395.0	194
362.0	193
402.0	192
368.0	191
410.0	191
384.0	191
417.0	190
338.0	189
407.0	189
348.0	187
360.0	187
408.0	186
391.0	186
392.0	183
389.0	182
414.0	180
427.0	180
401.0	180
373.0	180
346.0	179
352.0	179
394.0	178
363.0	178
393.0	178
420.0	178
383.0	177
423.0	177
