# frame	event	cm_x	cm_y	size	size_r	size_g	size_b	sum	sum_r	sum_g	sum_b
0	0	868.8531073446328	47.056497175141246	9.0	9.0	9.0	9.0	531.0	177.0	177.0	177.0
0	1	621.5	88.5	4.0	4.0	4.0	4.0	156.0	52.0	52.0	52.0
0	2	408.5	122.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	3	1965.5	144.5	4.0	4.0	4.0	4.0	336.0	112.0	112.0	112.0
0	4	1164.893203883495	186.89320388349515	7.0	7.0	7.0	7.0	618.0	206.0	206.0	206.0
0	5	868.5	204.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	6	1000.5	228.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	7	369.5	232.5	4.0	4.0	4.0	4.0	60.0	20.0	20.0	20.0
0	8	2160.5072463768115	247.4927536231884	4.0	4.0	4.0	4.0	207.0	69.0	69.0	69.0
0	9	1794.5	256.5	4.0	4.0	4.0	4.0	444.0	148.0	148.0	148.0
0	10	1510.5	282.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	11	661.5	355.5	4.0	4.0	4.0	4.0	96.0	32.0	32.0	32.0
0	12	1793.5	413.5	4.0	4.0	4.0	4.0	180.0	60.0	60.0	60.0
0	13	1190.5	417.5	4.0	4.0	4.0	4.0	588.0	196.0	196.0	196.0
0	14	766.5	424.5	4.0	4.0	4.0	4.0	60.0	20.0	20.0	20.0
0	15	428.5	428.5	4.0	4.0	4.0	4.0	204.0	68.0	68.0	68.0
0	16	97.5	504.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	17	1002.5018587360595	510.91449814126395	6.0	6.0	6.0	6.0	807.0	269.0	269.0	269.0
0	18	501.5	519.5	4.0	4.0	4.0	4.0	72.0	24.0	24.0	24.0
0	19	1764.5	532.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	20	1192.5	560.5	4.0	4.0	4.0	4.0	60.0	20.0	20.0	20.0
0	21	1549.5	593.5	4.0	4.0	4.0	4.0	192.0	64.0	64.0	64.0
0	22	2058.5	618.5	4.0	4.0	4.0	4.0	96.0	32.0	32.0	32.0
0	23	1370.5	639.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
0	24	769.5	663.5	4.0	4.0	4.0	4.0	408.0	136.0	136.0	136.0
0	25	1268.5	670.5	4.0	4.0	4.0	4.0	420.0	140.0	140.0	140.0
0	26	1439.5	670.5	4.0	4.0	4.0	4.0	252.0	84.0	84.0	84.0
0	27	1404.5	678.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	28	147.5	692.5	4.0	4.0	4.0	4.0	324.0	108.0	108.0	108.0
0	29	844.5	694.5	4.0	4.0	4.0	4.0	84.0	28.0	28.0	28.0
0	30	1830.5	698.5	4.0	4.0	4.0	4.0	228.0	76.0	76.0	76.0
0	31	1852.5	698.5	4.0	4.0	4.0	4.0	300.0	100.0	100.0	100.0
0	32	1541.5	709.5	4.0	4.0	4.0	4.0	192.0	64.0	64.0	64.0
0	33	277.5	714.5	4.0	4.0	4.0	4.0	132.0	44.0	44.0	44.0
0	34	1679.5	716.5	4.0	4.0	4.0	4.0	300.0	100.0	100.0	100.0
0	35	333.5	725.5	4.0	4.0	4.0	4.0	144.0	48.0	48.0	48.0
0	36	1878.5	735.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
0	37	401.5	742.7826086956521	6.0	6.0	6.0	6.0	138.0	46.0	46.0	46.0
0	38	540.5	774.5	4.0	4.0	4.0	4.0	120.0	40.0	40.0	40.0
0	39	1831.5	774.5	4.0	4.0	4.0	4.0	228.0	76.0	76.0	76.0
0	40	764.5	776.5	4.0	4.0	4.0	4.0	60.0	20.0	20.0	20.0
0	41	2088.5	780.5	4.0	4.0	4.0	4.0	72.0	24.0	24.0	24.0
0	42	1394.3781512605042	786.3781512605042	7.0	7.0	7.0	7.0	714.0	238.0	238.0	238.0
0	43	1010.5	788.5	4.0	4.0	4.0	4.0	300.0	100.0	100.0	100.0
0	44	2035.5	804.5	4.0	4.0	4.0	4.0	228.0	76.0	76.0	76.0
0	45	1416.4960629921259	809.5	4.0	4.0	4.0	4.0	762.0	254.0	254.0	254.0
0	46	203.5	814.5	4.0	4.0	4.0	4.0	108.0	36.0	36.0	36.0
0	47	2401.5	825.5	4.0	4.0	4.0	4.0	264.0	88.0	88.0	88.0
0	48	1167.5	826.5	4.0	4.0	4.0	4.0	324.0	108.0	108.0	108.0
0	49	481.5	832.5	4.0	4.0	4.0	4.0	276.0	92.0	92.0	92.0
0	50	1843.5	869.5	4.0	4.0	4.0	4.0	120.0	40.0	40.0	40.0
0	51	339.5	873.5	4.0	4.0	4.0	4.0	60.0	20.0	20.0	20.0
0	52	1338.5	886.5	4.0	4.0	4.0	4.0	120.0	40.0	40.0	40.0
0	53	92.5	908.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	54	1516.5	909.5	4.0	4.0	4.0	4.0	144.0	48.0	48.0	48.0
0	55	1712.5	919.5	4.0	4.0	4.0	4.0	768.0	256.0	256.0	256.0
0	56	972.5	941.030303030303	6.0	6.0	6.0	6.0	594.0	198.0	198.0	198.0
0	57	1542.5	941.5	4.0	4.0	4.0	4.0	336.0	112.0	112.0	112.0
0	58	2270.5	941.5	4.0	4.0	4.0	4.0	252.0	84.0	84.0	84.0
0	59	509.5	943.5	4.0	4.0	4.0	4.0	180.0	60.0	60.0	60.0
0	60	848.5	949.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	61	92.5	950.5	4.0	4.0	4.0	4.0	192.0	64.0	64.0	64.0
0	62	1416.5	954.5	4.0	4.0	4.0	4.0	204.0	68.0	68.0	68.0
0	63	1096.5	958.5	4.0	4.0	4.0	4.0	252.0	84.0	84.0	84.0
0	64	258.5	960.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	65	2412.5	961.5	4.0	4.0	4.0	4.0	216.0	72.0	72.0	72.0
0	66	202.5	969.5	4.0	4.0	4.0	4.0	204.0	68.0	68.0	68.0
0	67	1317.4888888888888	974.5111111111111	4.0	4.0	4.0	4.0	135.0	45.0	45.0	45.0
0	68	1768.4857142857143	977.5142857142857	4.0	4.0	4.0	4.0	105.0	35.0	35.0	35.0
0	69	448.5	991.5	4.0	4.0	4.0	4.0	420.0	140.0	140.0	140.0
0	70	1718.5	991.5555555555555	4.0	4.0	4.0	4.0	54.0	18.0	18.0	18.0
0	71	1510.5	995.5	4.0	4.0	4.0	4.0	180.0	60.0	60.0	60.0
0	72	1228.5	1032.5	4.0	4.0	4.0	4.0	96.0	32.0	32.0	32.0
0	73	1655.5	1036.5	4.0	4.0	4.0	4.0	180.0	60.0	60.0	60.0
0	74	794.5	1049.5	4.0	4.0	4.0	4.0	324.0	108.0	108.0	108.0
0	75	554.5	1075.5	4.0	4.0	4.0	4.0	216.0	72.0	72.0	72.0
0	76	2332.5	1080.5	4.0	4.0	4.0	4.0	528.0	176.0	176.0	176.0
0	77	184.49382716049382	1081.5061728395062	4.0	4.0	4.0	4.0	243.0	81.0	81.0	81.0
0	78	1352.5	1096.5	4.0	4.0	4.0	4.0	144.0	48.0	48.0	48.0
0	79	1505.5	1100.5	4.0	4.0	4.0	4.0	180.0	60.0	60.0	60.0
0	80	2065.4545454545455	1100.5	4.0	4.0	4.0	4.0	66.0	22.0	22.0	22.0
0	81	493.5	1111.5	4.0	4.0	4.0	4.0	192.0	64.0	64.0	64.0
0	82	1459.5	1112.5	4.0	4.0	4.0	4.0	204.0	68.0	68.0	68.0
0	83	195.5	1118.5	4.0	4.0	4.0	4.0	156.0	52.0	52.0	52.0
0	84	444.5	1122.5	4.0	4.0	4.0	4.0	348.0	116.0	116.0	116.0
0	85	539.5	1132.5	4.0	4.0	4.0	4.0	72.0	24.0	24.0	24.0
0	86	1233.5	1135.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	87	1248.5	1137.5	4.0	4.0	4.0	4.0	432.0	144.0	144.0	144.0
0	88	1292.2894736842106	1147.3026315789473	7.0	7.0	7.0	7.0	228.0	76.0	76.0	76.0
0	89	539.5	1150.5121951219512	4.0	4.0	4.0	4.0	246.0	82.0	82.0	82.0
0	90	1235.5	1166.5	4.0	4.0	4.0	4.0	180.0	60.0	60.0	60.0
0	91	2314.5	1170.5	4.0	4.0	4.0	4.0	60.0	20.0	20.0	20.0
0	92	66.5	1180.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	93	357.5	1214.5	4.0	4.0	4.0	4.0	420.0	140.0	140.0	140.0
0	94	1289.5	1223.5	4.0	4.0	4.0	4.0	468.0	156.0	156.0	156.0
0	95	1487.52	1232.52	4.0	4.0	4.0	4.0	75.0	25.0	25.0	25.0
0	96	1930.5	1240.5	4.0	4.0	4.0	4.0	192.0	64.0	64.0	64.0
0	97	34.5	1247.5	4.0	4.0	4.0	4.0	276.0	92.0	92.0	92.0
0	98	2331.0035842293905	1265.921146953405	9.0	9.0	9.0	9.0	837.0	279.0	279.0	279.0
0	99	1617.5	1272.5	4.0	4.0	4.0	4.0	216.0	72.0	72.0	72.0
0	100	1672.5	1275.5	4.0	4.0	4.0	4.0	72.0	24.0	24.0	24.0
0	101	1963.5172413793102	1276.4827586206898	4.0	4.0	4.0	4.0	87.0	29.0	29.0	29.0
0	102	1547.5	1277.5	4.0	4.0	4.0	4.0	84.0	28.0	28.0	28.0
0	103	2402.5	1288.5	4.0	4.0	4.0	4.0	468.0	156.0	156.0	156.0
0	104	341.95	1308.5	6.0	6.0	6.0	6.0	240.0	80.0	80.0	80.0
0	105	1824.5	1308.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	106	2055.5	1318.5	4.0	4.0	4.0	4.0	528.0	176.0	176.0	176.0
0	107	1968.5	1325.5	4.0	4.0	4.0	4.0	72.0	24.0	24.0	24.0
0	108	886.5	1326.5	4.0	4.0	4.0	4.0	132.0	44.0	44.0	44.0
0	109	375.5	1333.5	4.0	4.0	4.0	4.0	168.0	56.0	56.0	56.0
0	110	304.5	1361.5	4.0	4.0	4.0	4.0	60.0	20.0	20.0	20.0
0	111	1902.5	1362.9285714285713	6.0	6.0	6.0	6.0	84.0	28.0	28.0	28.0
0	112	1906.5046728971963	1363.1682242990655	6.0	6.0	6.0	6.0	321.0	107.0	107.0	107.0
0	113	1857.5	1364.4615384615386	4.0	4.0	4.0	4.0	78.0	26.0	26.0	26.0
0	114	757.7021276595744	1372.2978723404256	7.0	7.0	7.0	7.0	282.0	94.0	94.0	94.0
0	115	1057.5	1372.5	4.0	4.0	4.0	4.0	288.0	96.0	96.0	96.0
