Brightness	Occurrences
12.0	430
14.0	350
11.0	345
13.0	345
15.0	335
16.0	315
5.0	313
26.0	297
4.0	294
6.0	288
0.0	286
7.0	286
8.0	277
17.0	275
9.0	269
28.0	268
21.0	267
20.0	261
27.0	252
22.0	251
30.0	242
29.0	234
24.0	229
38.0	228
31.0	225
18.0	224
39.0	218
40.0	215
41.0	215
42.0	214
19.0	211
63.0	206
34.0	204
35.0	204
54.0	202
44.0	202
37.0	201
33.0	200
10.0	200
49.0	200
45.0	200
50.0	198
72.0	196
55.0	195
74.0	194
59.0	192
43.0	191
56.0	190
53.0	190
32.0	190
23.0	188
36.0	187
48.0	184
85.0	183
66.0	181
46.0	179
47.0	178
52.0	178
62.0	177
25.0	177
73.0	175
60.0	175
57.0	174
61.0	171
89.0	170
69.0	169
82.0	169
75.0	168
76.0	168
70.0	167
77.0	165
86.0	162
58.0	162
98.0	161
95.0	160
102.0	155
109.0	155
94.0	153
65.0	153
51.0	153
64.0	151
138.0	150
110.0	149
79.0	149
87.0	148
101.0	148
120.0	147
144.0	147
71.0	146
145.0	146
155.0	146
81.0	146
78.0	146
321.0	146
136.0	145
105.0	144
214.0	144
195.0	144
119.0	143
104.0	143
68.0	141
153.0	141
198.0	140
205.0	140
67.0	140
128.0	139
116.0	139
192.0	137
244.0	137
137.0	137
90.0	137
83.0	136
190.0	136
127.0	136
108.0	135
150.0	135
139.0	135
112.0	135
126.0	135
277.0	135
133.0	134
235.0	134
177.0	134
303.0	133
257.0	133
295.0	133
215.0	133
91.0	132
123.0	132
106.0	132
168.0	132
147.0	132
224.0	132
149.0	131
156.0	131
115.0	131
229.0	131
173.0	131
88.0	130
92.0	130
377.0	130
262.0	129
96.0	129
166.0	129
158.0	129
162.0	129
165.0	128
84.0	128
350.0	127
220.0	127
287.0	127
93.0	126
360.0	126
80.0	126
300.0	126
174.0	126
188.0	126
125.0	126
169.0	126
117.0	125
194.0	125
140.0	125
124.0	125
159.0	125
171.0	125
386.0	124
172.0	124
131.0	124
148.0	124
114.0	124
122.0	123
113.0	123
107.0	123
237.0	122
327.0	122
130.0	122
100.0	122
284.0	122
249.0	121
319.0	121
135.0	121
450.0	120
191.0	120
304.0	120
269.0	119
183.0	119
246.0	118
361.0	118
154.0	118
313.0	118
367.0	118
268.0	117
305.0	117
228.0	117
351.0	117
176.0	117
146.0	117
374.0	117
429.0	116
291.0	116
373.0	116
336.0	116
118.0	116
267.0	115
121.0	115
251.0	115
225.0	115
271.0	115
273.0	115
199.0	115
286.0	114
