# frame	event	cm_x	cm_y	size	size_r	size_g	size_b	sum	sum_r	sum_g	sum_b
0	0	147.7792207792208	0.1847041847041847	5.0	4.0	4.0	5.0	693.0	117.0	81.0	494.0
0	1	462.1116625310174	2.7613730355665838	10.0	8.0	7.0	8.0	2418.0	582.0	746.0	1090.0
0	2	545.8130841121496	5.0	2.0	2.0	2.0	1.0	107.0	60.0	28.0	19.0
0	3	613.8409570724841	6.954257565095004	8.0	8.0	7.0	7.0	1421.0	359.0	481.0	581.0
0	4	445.79180887372013	22.50853242320819	5.0	5.0	5.0	5.0	586.0	170.0	153.0	263.0
0	5	519.7639155470249	27.45617402431222	4.0	4.0	4.0	4.0	1563.0	401.0	483.0	679.0
0	6	493.0974212034384	28.6189111747851	6.0	6.0	5.0	6.0	349.0	149.0	78.0	122.0
0	7	443.66008583690984	31.169957081545064	7.0	7.0	7.0	6.0	1165.0	380.0	390.0	395.0
0	8	500.1186440677966	31.884180790960453	4.0	3.0	4.0	4.0	354.0	103.0	127.0	124.0
0	9	16.639455782312925	33.49659863945578	4.0	4.0	4.0	2.0	147.0	49.0	74.0	24.0
0	10	478.08395061728396	33.81296296296296	6.0	5.0	6.0	3.0	1620.0	488.0	713.0	419.0
0	11	431.0	34.51020408163265	2.0	2.0	2.0	1.0	49.0	25.0	17.0	7.0
0	12	450.1516936671576	41.34020618556701	10.0	8.0	7.0	10.0	1358.0	400.0	421.0	536.0
0	13	354.76292559899116	48.36696090794452	4.0	3.0	4.0	4.0	793.0	194.0	338.0	261.0
0	14	243.6794095382286	54.66351249053747	12.0	12.0	9.0	11.0	2642.0	1039.0	766.0	837.0
0	15	55.04054054054054	58.317117117117114	10.0	10.0	9.0	8.0	1110.0	505.0	297.0	308.0
0	16	438.0	57.566265060240966	2.0	2.0	2.0	2.0	83.0	32.0	27.0	24.0
0	17	357.3474025974026	60.78084415584416	6.0	4.0	5.0	6.0	616.0	128.0	193.0	295.0
0	18	331.42658959537573	64.67167630057803	4.0	4.0	4.0	4.0	865.0	238.0	343.0	284.0
0	19	547.3644524236984	65.11669658886895	7.0	5.0	4.0	6.0	557.0	230.0	114.0	213.0
0	20	23.579529737206087	72.66804979253112	6.0	6.0	5.0	6.0	723.0	187.0	159.0	376.0
0	21	258.768221574344	81.61078717201165	4.0	4.0	4.0	3.0	686.0	251.0	269.0	166.0
0	22	555.6858071505959	83.30606717226435	8.0	8.0	8.0	6.0	1846.0	469.0	575.0	802.0
0	23	171.8	90.0	2.0	2.0	2.0	2.0	120.0	42.0	33.0	45.0
0	24	611.9798281658573	99.77512140455734	13.0	13.0	11.0	11.0	2677.0	997.0	739.0	941.0
0	25	298.984126984127	106.4047619047619	5.0	3.0	3.0	5.0	378.0	62.0	55.0	261.0
0	26	46.744650499286735	107.43651925820257	8.0	7.0	8.0	8.0	2103.0	559.0	676.0	868.0
0	27	315.62650200267024	108.99465954606141	14.0	14.0	14.0	12.0	2996.0	1000.0	1043.0	953.0
0	28	351.7017937219731	107.68684603886398	8.0	8.0	8.0	8.0	1338.0	431.0	473.0	434.0
0	29	401.7930607187113	109.16976456009914	8.0	6.0	6.0	8.0	807.0	337.0	164.0	306.0
0	30	520.4697336561743	111.31234866828088	4.0	4.0	4.0	4.0	413.0	89.0	124.0	200.0
0	31	124.23761118170268	127.35959339263025	6.0	6.0	6.0	5.0	787.0	241.0	233.0	313.0
0	32	571.3333333333334	129.8682634730539	6.0	6.0	6.0	5.0	501.0	157.0	142.0	202.0
0	33	139.82076749435666	132.25778781038375	9.0	9.0	8.0	7.0	2215.0	872.0	644.0	699.0
0	34	165.88555858310627	144.46594005449592	5.0	3.0	5.0	5.0	367.0	51.0	148.0	168.0
0	35	601.478947368421	158.5	4.0	4.0	4.0	4.0	380.0	186.0	67.0	127.0
0	36	423.0	159.6315789473684	2.0	1.0	2.0	2.0	76.0	15.0	18.0	43.0
0	37	111.96282527881041	161.41263940520446	5.0	5.0	4.0	5.0	269.0	112.0	80.0	77.0
0	38	617.5076852489103	173.27276898371187	15.0	12.0	12.0	15.0	4359.0	1238.0	1312.0	1809.0
0	39	264.83015440508626	175.6376021798365	13.0	13.0	13.0	13.0	2202.0	711.0	695.0	796.0
0	40	545.1778202676865	176.37731038878266	11.0	11.0	11.0	10.0	1569.0	611.0	523.0	435.0
0	41	570.1400966183575	178.33333333333334	3.0	3.0	3.0	3.0	414.0	168.0	97.0	149.0
0	42	129.47	187.96	7.0	7.0	6.0	6.0	900.0	318.0	336.0	246.0
0	43	316.0	190.0	1.0	1.0	0.0	1.0	21.0	17.0	0.0	3.0
0	44	198.54040404040404	193.15656565656565	9.0	5.0	5.0	9.0	594.0	109.0	122.0	363.0
0	45	633.2418699186992	195.3252032520325	5.0	5.0	4.0	5.0	492.0	128.0	110.0	254.0
0	46	417.4507658643326	201.0	2.0	2.0	2.0	2.0	457.0	186.0	165.0	106.0
0	47	42.70997679814385	208.49883990719258	4.0	3.0	4.0	4.0	431.0	108.0	121.0	202.0
0	48	363.10064935064935	209.97727272727272	4.0	4.0	4.0	4.0	308.0	89.0	105.0	114.0
0	49	244.4147521160822	216.60580411124548	5.0	3.0	4.0	5.0	827.0	184.0	248.0	395.0
0	50	355.3818770226537	220.0	2.0	2.0	2.0	2.0	309.0	84.0	103.0	122.0
0	51	452.0	220.44615384615383	2.0	2.0	0.0	2.0	65.0	11.0	0.0	53.0
0	52	575.3302752293578	225.78899082568807	7.0	7.0	6.0	6.0	1199.0	409.0	475.0	315.0
0	53	387.77777777777777	226.23809523809524	3.0	3.0	3.0	3.0	126.0	23.0	25.0	78.0
0	54	531.9490114464099	227.38397502601458	6.0	6.0	6.0	6.0	961.0	306.0	306.0	349.0
0	55	563.0728939327804	226.5473592317765	10.0	10.0	9.0	9.0	2291.0	947.0	706.0	638.0
0	56	148.79393939393938	231.27171717171717	7.0	7.0	6.0	7.0	990.0	245.0	261.0	484.0
0	57	393.0	230.0	1.0	1.0	1.0	1.0	126.0	39.0	44.0	43.0
0	58	22.0	231.0	1.0	1.0	1.0	1.0	58.0	3.0	31.0	24.0
0	59	423.88516746411483	233.83253588516746	7.0	7.0	7.0	4.0	627.0	232.0	210.0	185.0
0	60	385.82585751978894	248.14775725593668	3.0	3.0	3.0	3.0	758.0	193.0	282.0	283.0
0	61	459.2037037037037	254.48611111111111	3.0	3.0	3.0	3.0	216.0	62.0	61.0	93.0
0	62	514.5895953757225	259.52890173410407	4.0	3.0	4.0	4.0	346.0	76.0	152.0	118.0
0	63	550.3305084745763	264.20338983050846	3.0	3.0	3.0	3.0	118.0	16.0	13.0	89.0
0	64	107.44916820702403	268.80406654343807	9.0	7.0	7.0	8.0	1623.0	495.0	464.0	664.0
0	65	102.8899889988999	275.52695269526953	9.0	9.0	7.0	9.0	1818.0	579.0	593.0	646.0
0	66	47.0	281.4929178470255	2.0	2.0	2.0	2.0	353.0	121.0	123.0	109.0
0	67	330.04727272727274	282.59818181818184	5.0	3.0	4.0	5.0	550.0	132.0	135.0	283.0
0	68	20.39178082191781	286.5260273972603	6.0	5.0	4.0	5.0	730.0	286.0	110.0	334.0
0	69	123.14456035767512	288.9225037257824	8.0	5.0	4.0	8.0	671.0	160.0	125.0	386.0
0	70	615.5204926736037	292.66850711403697	19.0	17.0	15.0	18.0	4709.0	1406.0	1326.0	1977.0
0	71	202.23882896764252	292.2338212634823	8.0	8.0	6.0	6.0	2596.0	1101.0	656.0	839.0
0	72	395.031884057971	293.4724637681159	10.0	10.0	10.0	8.0	1035.0	405.0	327.0	303.0
0	73	609.7667050691244	294.3565668202765	7.0	7.0	6.0	7.0	1736.0	666.0	461.0	609.0
0	74	9.255737704918033	310.0	2.0	2.0	2.0	2.0	305.0	102.0	102.0	101.0
0	75	422.43564758424685	318.0401948842875	8.0	8.0	8.0	8.0	2463.0	812.0	838.0	813.0
0	76	79.66683442375441	319.12330145948664	8.0	7.0	7.0	8.0	1987.0	581.0	574.0	832.0
0	77	112.36332958380203	319.6010498687664	11.0	10.0	9.0	11.0	2667.0	777.0	791.0	1099.0
0	78	507.780487804878	323.5907859078591	8.0	8.0	7.0	8.0	738.0	243.0	244.0	250.0
0	79	257.0	323.0	1.0	1.0	1.0	1.0	67.0	22.0	22.0	23.0
0	80	467.03723764387274	325.1543669600542	11.0	7.0	5.0	9.0	1477.0	532.0	324.0	621.0
0	81	439.47154017857144	327.60379464285717	10.0	6.0	7.0	10.0	1792.0	351.0	425.0	1016.0
0	82	242.8186813186813	333.75824175824175	5.0	5.0	4.0	4.0	364.0	144.0	134.0	85.0
